filename,text
TE_BABJI_000001850,DhillI jaTTu oTamiki kAraNameMTaMTe
TE_BABJI_000001851,TArgaెT ekagrIvamenaTa
TE_BABJI_000001852,zrIdevi appaTlone telci caెppAru TisubbarAmiraెDDi
TE_BABJI_000001853,maొkkajaొnnalo kattaెrapuruguku caెk
TE_BABJI_000001854,kiDAri soma hatya plAniMg pratAp panenA
TE_BABJI_000001855,kIlaka vikaెTlu kolpoyina vaెsTiMDIs
TE_BABJI_000001856,anyAyaMpai  bRMdAlu
TE_BABJI_000001857,girijana varsiTIlu evI
TE_BABJI_000001858,aruNa kiraNaM
TE_BABJI_000001859,ఒkkasAri cikkinA Ucalu laెkkiMcAlsiMde
TE_BABJI_000001860,jiMbAbve  AlauT
TE_BABJI_000001861,ఎMdukI pAdayAtralu
TE_BABJI_000001862,kAMgraెslo cerikapai nAgaM klAriTI
TE_BABJI_000001863,AcaraNazIli mArks
TE_BABJI_000001864,vALlu vaddanukuMTe mA dAri meM cUsukuMTAM bAbu
TE_BABJI_000001865,mahezbAbuku arudaina gauravaM
TE_BABJI_000001866,prajala Azalanu vammu cesina kesIAr
TE_BABJI_000001867,mahAnADulo maMtriki kaTTalu taెMcukunna kopaM kAraNaM ide
TE_BABJI_000001868,bhAryA bAdhitulu dasarA paMDuga roju eM cezAraMTe
TE_BABJI_000001869,apajayAlU AkAMkSalU
TE_BABJI_000001870,mI pillalni I kAlejIllo cerpiMcakaMDi
TE_BABJI_000001871,SUTiMg kyAnsil cesukaొni caెnnaiki ajit
TE_BABJI_000001872,aido TaెsTlo darzanamiccina vijay mAlyA
TE_BABJI_000001873,TInejlo hiMsaku TIvIne kAraNamA
TE_BABJI_000001874,maniSi cese tappulaku prakRti ఎlA sAkSyaM
TE_BABJI_000001875,TIDIpI kaMcukoTalo uttamATale
TE_BABJI_000001876,guMTUru  naMdyAla iMTarsiTI railu kosaM paTTu
TE_BABJI_000001877,prakAz iMDasTrIs
TE_BABJI_000001878,vidyut adhikArula nirlakSyaM mugguru cinnArulaku karaెMT SAk
TE_BABJI_000001879,ayodhyalo ArmIni diMpAli akhileS
TE_BABJI_000001880,rijarvu byAMk svataMtrata emayyeTTu
TE_BABJI_000001881,epIki vaెLtunna tej
TE_BABJI_000001882,mahAnaTi avutuMdani appuDe anukunnA bAbumohan
TE_BABJI_000001883,agrigolD Astulu kaొTTeyAlani TIDIpI netala kuTra jagan
TE_BABJI_000001884,lo praNab mukharjI pradhAna maMtri kAgalaru  zivasena
TE_BABJI_000001885,vaisrAy hoTals divAlA pariSkArAniki maro  rojula gaDuvu
TE_BABJI_000001886,hastavyastaMkAMgraెs pArTIni vedhistunna varga vibedhAlu
TE_BABJI_000001887,cailD pornographI sUtradhAri araెsTu
TE_BABJI_000001888,bhAratpAk ummaDi sainika vinyAsAlu tvaralo
TE_BABJI_000001889,sacin paెdda manasu
TE_BABJI_000001890,lA caduvu Apesi corIlu
TE_BABJI_000001891,jJApakAllo iMdravaెlli kavitA saMpuTi
TE_BABJI_000001892,ponITailpai manasu pAresukuMTunna ammAyilu
TE_BABJI_000001893,amaెrikA nuMci vIDiyo viDudala cesina zivAjI
TE_BABJI_000001894,Amaెku padavIgaMDaM I mATa aMTunnadi kUDA TIDIpI netalenaTa
TE_BABJI_000001895,vALlake nirudyoga bhRti AdivAraM nuMce arhata nirdhAraNa
TE_BABJI_000001896,big bAs haujlo gaొDavalu
TE_BABJI_000001897,brekiMg pravIN taొgADiyA AcUkI gallaMtu
TE_BABJI_000001898,kesIArnu caMdrabAbu kalavakapovaDAniki kAraNaM idenA
TE_BABJI_000001899,bhItigaొlipina SArk haెD vistupoyina maెrain raెskyU sibbaMdi
TE_BABJI_000001900,guri tappaledu
TE_BABJI_000001901,idi polIsula sarikaొtta kebIsI alaristunna progrAM
TE_BABJI_000001902,rAjazekhar viSayaMlo vastunna rUmarspai tArA caudari klAriTI
TE_BABJI_000001903,dIpAvaLiki muMde rAma maMdira nirmANaM prAraMbhaM  subrahmaNyaM svAmi
TE_BABJI_000001904,ucita byAMkiMg sevalapai no jiఎsTi
TE_BABJI_000001905,jiyo kaొtta sarvIs rojula pATu phrI
TE_BABJI_000001906,maెSIn laెrniMg
TE_BABJI_000001907,athlaెT svapnaku pratyeka SUs
TE_BABJI_000001908,prANamunna zilpAlu
TE_BABJI_000001909,aiDiఎphsi byAMk kyApiTal phasT vilInaM
TE_BABJI_000001910,I nAlugu coTla janasena prabhAvaM pakkA
TE_BABJI_000001911,paెTrolu DIjil dharalu ఎppuDu taggutAyaMTe
TE_BABJI_000001912,saMju zAMsanku kAMbli opaెn cAlaెMj
TE_BABJI_000001913,modI epIpai ఎMdukI kopaM
TE_BABJI_000001914,gurukRpaye muktiki mUlaM
TE_BABJI_000001915,nArA lokez amaెrikA paryaTana raddu
TE_BABJI_000001916,DhillI laెphTinaెMT gavarnarpai suprIM phair
TE_BABJI_000001917,noTAki oTeyamaMTonna vijay devarakaొMDa
TE_BABJI_000001918,sIఎM padaviki yaDyUrappa rAjInAmA
TE_BABJI_000001919,kAMgraెs raెMDo jAbitAlo uMDe niyojakavargAlu lIk
TE_BABJI_000001920,phiphA varalDkap vijeta praij manI ఎMtaMTe
TE_BABJI_000001921,haidarAbAdlo vIdhi vyApArulu  maMdi
TE_BABJI_000001922,mana sAhityaM prapaMca sAhityAniki tIsipodu
TE_BABJI_000001923,kSamiMcaMDi aMTU cetulaెtti daMDaM paెTTina pavan
TE_BABJI_000001924,dharmaporATa sabhaku vistRta erpATlu
TE_BABJI_000001925,nirudyogulaku zubhavArta
TE_BABJI_000001926,baMglA TArgaెT
TE_BABJI_000001927,AsiyAkap rohitku asalaina savAl muMduMdi
TE_BABJI_000001928,parula kosaM cesede asalaina prArthana
TE_BABJI_000001929,dAmodar rAjanarsiMha gaెlupupai muMde anumAnaM
TE_BABJI_000001930,krismaski gaDDaM balbulu siddhaM iTs krejI yAr
TE_BABJI_000001931,vaiఎs jagan brAhmaNa dveSi epI brAhmaNa caitanya vedika
TE_BABJI_000001932,zabarimalapai suprIMku keraLa brAhmaNa sabha
TE_BABJI_000001933,byAT lekuMDAne kALlatone phorlu siksarlu
TE_BABJI_000001934,jagan bhASapai buklaెT
TE_BABJI_000001935,vivAhetara saMbaMdhaM kAraNaMgA pAtabastIlo dAruNa hatya
TE_BABJI_000001936,nAloni migatA zarIrAnni paTTiMcukorA
TE_BABJI_000001937,raెMT phar vaiph peruto ammakAniki bhAryalu vayassunu baTTi addaె
TE_BABJI_000001938,tAmu cadivina kAlejIki  koTla virALamiccina daMpatulu
TE_BABJI_000001939,iddaru iMjanIrla vinUtnayatnaM
TE_BABJI_000001940,kaThuvA bAlika atyAcAra kesu vicAraNa ki vAyidA
TE_BABJI_000001941,tAnu zrIdevi kAdaMTunna rakul prItsiMg
TE_BABJI_000001942,ugravAda saMsthalanu pUrtigA erestAM rAjnAth
TE_BABJI_000001943,saెkyUriTIs skAmlo aiduguriki zikSa kharAru
TE_BABJI_000001944,kIravANi kUDA kApI mAsTarenA
TE_BABJI_000001945,pavarphul caMdrika
TE_BABJI_000001946,pIఎph akauMTto AdhAr anusaMdhAnaM tappanisari
TE_BABJI_000001947,prema guruvulu vaccezAru
TE_BABJI_000001948,paTTAlapaine kAdu roDDupaina kUDA I railu vaెLtuMdi
TE_BABJI_000001949,bAskaెTbAllo dummurepina taెlaMgANa
TE_BABJI_000001950,musliMlaku atyaMta prItipAtruDaina pIఎM abhyarthi modIye
TE_BABJI_000001951,aphiDviT laెkkala prakAraM komaTiraెDDi rAjagopAlraెDDi AstulaెMto taెlusA
TE_BABJI_000001952,epI taెlaMgANaku bIjepI kaొtta incArjIla niyAmakaM
TE_BABJI_000001953,TIArఎs netaku kIlaka padavi iccina kAMgraెs
TE_BABJI_000001954,AkAzadarzanlalo progrAmiMg sibbaMdiki viluvedi
TE_BABJI_000001955,krIDAlo udyogAlu
TE_BABJI_000001956,premikula rojuna rakSaNa kalpiMcaMDi
TE_BABJI_000001957,raెMDo TIlo gaెliste maname naెM
TE_BABJI_000001958,yAsaMgiki yAkSanplAn siddhaM
TE_BABJI_000001959,naెgiTivlo pAjiTivni cUstunnA jayaM ravi
TE_BABJI_000001960,amitSAnu niladIsina daLita netalu
TE_BABJI_000001961,ApareSan tarvAta bhAryAbhartala madhya I gyAp uMDAlsiMdenA
TE_BABJI_000001962,sAr gaెlici vaccAnu nA AzIssulu ఎllaveLalA uMTAyi
TE_BABJI_000001963,ఎssI vidyArthulaku saెMTral saెkTAr pathakaM
TE_BABJI_000001964,plIj spaెkTram DIlku anumatinivvaMDi
TE_BABJI_000001965,AdAyapannu caెlliMpunaku kaొtta mArgadarzakAlu
TE_BABJI_000001966,kaొtta sIsAlo pAta paccaLlu
TE_BABJI_000001967,bIjepI nA peru vADukuMToMdi mallIzvari siMgar
TE_BABJI_000001968,naiT DyUTIto Ayu kSINata
TE_BABJI_000001969,klATlo aDmiSans
TE_BABJI_000001970,kAMgraెs bassu yAtrapai maMtri saెTairs
TE_BABJI_000001971,I sinimA cUsina vAraMtA brAMD aMbAsiDarlavutAraTa
TE_BABJI_000001972,daLitulato musliMla iphtAr
TE_BABJI_000001973,paMcAyatI ఎnnikallo ఎMbIsI koTA
TE_BABJI_000001974,DiskavarI sporT reMj rovar ఎvoklo paెTrol veriyaMTlu
TE_BABJI_000001975,AsiyAD civarirojuna bhArat
TE_BABJI_000001976,taెluguku gurtiMpu ఎnTIAr valle vacciMdi
TE_BABJI_000001977,gUgul myApslo adbhutamaina phIcar
TE_BABJI_000001978,muppulo bhArata prajAsvAmyaM
TE_BABJI_000001979,vIDiyoto reNu dezAy saMcalanaM
TE_BABJI_000001980,sAmAjika avagAhane pariSkAraM
TE_BABJI_000001981,yUnis jaTTulo sacin
TE_BABJI_000001982,sporTs koTA akramAlapai marikaొMdariki esIbI noTIsulu
TE_BABJI_000001983,nirudyoga bhRtiki dharakhAstu cesukune vAriki zubhavArta
TE_BABJI_000001984,yuvanestAlu  lakSalu
TE_BABJI_000001985,nirutsAhapaDakaMDi mIku aMDagA nenunnA naMdamUri suhAsini
TE_BABJI_000001986,yazvaMt sinhAto jaTTukaTTina zatRghna sinhA
TE_BABJI_000001987,sarUrnagarlo nirudyoga garjana sabhalo rAhul
TE_BABJI_000001988,sIఎM AphIsu ఎduTa paDipoyina kaొriyan bRMdaM sabhyuDu
TE_BABJI_000001989,DhillIlo kesIAr guriMci sIఎM caMdrabAbu emannAraMTe
TE_BABJI_000001990,naTiMcaొddani nA bharta kaMDISan aMduke sinimAlaku dUramayyA
TE_BABJI_000001991,bairaెDDi kAMgraెslo ceraDaM vaెnakunna asalu kAraNaM idenA
TE_BABJI_000001992,bAbAyto vibhedAllev ఎMpI rAmmohan klAriTI
TE_BABJI_000001993,zazikaLa amma cAvunu korukuMdi
TE_BABJI_000001994,basTAplo diMputAmani mahiLanu tIsukaెLli atyAcAraM cezAru
TE_BABJI_000001995,rU koTla Tarnovar lakSyaM
TE_BABJI_000001996,saMkrAMtiki mUDu sinimAlU paెdda hiTTavvAli dil rAju
TE_BABJI_000001997,sanyAsinigA mArina yuva DAkTar
TE_BABJI_000001998,eLlake sTArTap
TE_BABJI_000001999,daొMgoDu caెppiMdi vinna polIsulaku kaLlu bairlu kammAyi
TE_BABJI_000002000,keMdrAnni niladIstAM kALlu maొkkaM lokez
TE_BABJI_000002001,zRMgArame Amaె prANaM tIsiMdi
TE_BABJI_000002002,haెlmaెT paెTTukuMTAvA nannu rammaMTAvA
TE_BABJI_000002003,nenu sIఎM ayite caెnnailo pavan kalyAN
TE_BABJI_000002004,maMcu maidAnaMlo raెccipoyina yuvakuDu
TE_BABJI_000002005,jakkaMpUDi innarriMgku yAkSan plAn
TE_BABJI_000002006,ఎnTIAr ADiToriyaMlo alariMcina vArSikotsava veDukalu
TE_BABJI_000002007,kAmanvaెlt  AraMbhaM adiriMdi
TE_BABJI_000002008,railve koc phyAkTarIlo apraెMTIslu
TE_BABJI_000002009,big bAs hauslo insTAgrAm kvIn
TE_BABJI_000002010,paMDaga mugisiMdi paTnaM pilustoMdi
TE_BABJI_000002011,railukiMda paDi naluguru pillalato sahA kuTuMbaM Atmahatya
TE_BABJI_000002012,pavan AropaNallo nijaM uMTuMdi nenu nammutunnA posAni
TE_BABJI_000002013,TIDIpIpai jIvIఎl phair
TE_BABJI_000002014,I naెla na nirudyogulaku iMTarvyUlu
TE_BABJI_000002015,ఒkkaroju nidrapokapote emavutuMdaMTe
TE_BABJI_000002016,dhoni devuDu atanito iMkaొkariki polikA
TE_BABJI_000002017,sUryApeTalo iru vargAla madhya gharSaNa
TE_BABJI_000002018,kaొtta udyogaMlo pAta kaMpaెnI prastAvana
TE_BABJI_000002019,mukhyamaMtri vasuMdhara rAje ghana vijayaM
TE_BABJI_000002020,taెlaMgANa navalA racana poTI
TE_BABJI_000002021,pyAMTulo edo dAstU aDDaMgA daొrikina AsIs krikaెTar
TE_BABJI_000002022,adbhuta vanaM
TE_BABJI_000002023,amaెrikA dautyavettalapai pAk AMkSalu
TE_BABJI_000002024,TImiMDiyA sirIs oTamiki kAraNaM ఎvaro caెppesina gaMgUlI
TE_BABJI_000002025,amitSApai ఎnnikala saMghAniki kAMgraెs phiryAdu
TE_BABJI_000002026,raెMDu pAmula kaొTlATa ఎMduko mIre cUDaMDi
TE_BABJI_000002027,idi nijaMgA baMgAru koDipaెTTe
TE_BABJI_000002028,I sinimA cUsina vALlu kannILlato bayaTakaొstAru tanIS
TE_BABJI_000002029,viMbulDan AMDarsanpai jaెkovic adbhuta vijayaM
TE_BABJI_000002030,AdivAsI laMbADAladi mitravairudhyame
TE_BABJI_000002031,bhAratku Adilone bhArI ఎdurudaెbba
TE_BABJI_000002032,vATsapku nIraj arorA guDbai
TE_BABJI_000002033,AMdhrakesari TaMguTUri prakAzaM paMtulu periTa vizvavidyAlayaM
TE_BABJI_000002034,byAMkulaku kolukoleni daెbba vaెluguloki maro bhArI kuMbhakoNaM
TE_BABJI_000002035,abbAs daెbbaku AsIs vilavila
TE_BABJI_000002036,revaMtraెDDi Astulapai aiTI sodAllo kaొttakoNaM
TE_BABJI_000002037,prema paెLli  cAvu
TE_BABJI_000002038,pavan jeఎphsI samAvezaM
TE_BABJI_000002039,iMDiyan kaunsil Aph soSal sainslo udyogAlu
TE_BABJI_000002040,amma kosame cezA sAyipallavi
TE_BABJI_000002041,appuDe ammakAniki ఒkko posTu rUlakSalu
TE_BABJI_000002042,nAlugo vanDelo zrIlaMka vijayaM
TE_BABJI_000002043,mAdAla raMgArAvu maraNaM citrasImaku tIrani loTu mohan bAbu
TE_BABJI_000002044,ilA phon tIsi alA byAgulo SAkiMg vIDiyo
TE_BABJI_000002045,AcAri gAri amaెrikA yAtra vAyidA
TE_BABJI_000002046,polavaraM AlasyAniki jagane kAraNaM devineni
TE_BABJI_000002047,sIk kabAbs
TE_BABJI_000002048,nirudyogulanu AdukoMDi
TE_BABJI_000002049,vAraM rojalu pATu tanIzku A pATlu tappavA
TE_BABJI_000002050,kirAtakAniki ఒDigaTTina kiDnAparlu darzilo viSAdaM
TE_BABJI_000002051,kAlA caSmA anna raSId khAn vairal avutunna vIDiyo
TE_BABJI_000002052,bIjepIki guNapAThaM caెppAli
TE_BABJI_000002053,SAk ఎvariko A aidu niyojakavargAllo ఒkaTe utkaMTha
TE_BABJI_000002054,pracAra sabhalo nidraloki jArukunna siddharAmayya
TE_BABJI_000002055,TIArఎski soniyA caMdrabAbe kAryakartalu
TE_BABJI_000002056,amaెrikA kaMpaెnI adire baiks
TE_BABJI_000002057,vATar bATiLlalo plAsTik kaNAlu
TE_BABJI_000002058,tanaMtaTa tAnu taెlusukunedaెlA
TE_BABJI_000002059,krejI krejI phIliMg maెyin pillar Ayane
TE_BABJI_000002060,samayamU daivaMto samAname
TE_BABJI_000002061,tulasi prayojanAlu taెlusA
TE_BABJI_000002062,kathA racayita paెddibaొTla kannumUta
TE_BABJI_000002063,nuvvemiTo nI AhAraM caెbutuMdi
TE_BABJI_000002064,mArkaెTlu pani ceyaledu
TE_BABJI_000002065,vidyA saMsthalu phIju tirigivvAlsiMde keMdraM
TE_BABJI_000002066,maro baMpar Aphar prakaTiMcina mahAnaTi yUniT
TE_BABJI_000002067,A pArTIto paొttA prasakte ledu maMtri
TE_BABJI_000002068,mUDo kAnpukU kesIAr kiT
TE_BABJI_000002069,paccikUragAyalu paMDlatone mAnasika prazAMtata
TE_BABJI_000002070,hyUman raiTs kamiSanlo udyogAlu
TE_BABJI_000002071,mugiMpu dizagA DhillI vivAdaM
TE_BABJI_000002072,painApil masAlA DriMk
TE_BABJI_000002073,karmAnubhavaM
TE_BABJI_000002074,I kurrADi taMDrini ఎppaTikI sAr ane pilustAnaMTunna pavan
TE_BABJI_000002075,Amaెto DeTiMg aMTU pracAraM tuppureggaొTTiMdi
TE_BABJI_000002076,taెlaMgANalo daొralapAlana sAgutoMdi
TE_BABJI_000002077,A nalugure nijamaina hIrolu migatA vAraMtA katti
TE_BABJI_000002078,emavutuMdo epIlo tAjA pariNAmAlapai aibI iMTaెlijaెns ArA
TE_BABJI_000002079,prajAsvAmyaMpai phAsisTu dADulu
TE_BABJI_000002080,TaipraiTiMg SArThyAMD parIkSala SaెDyUl
TE_BABJI_000002081,kohlI ardha saెMcarI iMkA  parugula vaెnukaMjalo bhArat
TE_BABJI_000002082,asalu A roju eM jarigiMdaMTe paruvu hatya vaెnuka
TE_BABJI_000002083,aDvAnsto jalsAlu paniloki rammannaMduku
TE_BABJI_000002084,sammarlo priMTs de havA
TE_BABJI_000002085,vaెsTiMDIs sirIs TIM iMDiyA prakaTana
TE_BABJI_000002086,jagan prakaTanato vaisIpIlo prakaMpanalu
TE_BABJI_000002087,bhArata krikaెTarlaku vAjpeyi eM saMdezaM iccAro taెlusA
TE_BABJI_000002088,ఎmmaెlsIgA sarasvatamma ekagrIvaM
TE_BABJI_000002089,ఎyir iMDiyAku big rilIph
TE_BABJI_000002090,epIlo pArTIla asalu paristhiti ide
TE_BABJI_000002091,TviTTarlo aipIఎl phrAMcaijIla yuddhaM
TE_BABJI_000002092,A pracAraM polIsulake rivars avutoMdi
TE_BABJI_000002093,zrInivAsarAvunu marosAri kasTaDI korina polIsulu nirAkariMcina korTu
TE_BABJI_000002094,rasnA masAlA AraెMj
TE_BABJI_000002095,haidarAbAdlo no vaiphai
TE_BABJI_000002096,zrI padmAvati mahiLA vizvavidyAlayaMlo udyogAlu
TE_BABJI_000002097,cesedi cinna vyApAraM kAnI sevalo mAtraM bAs
TE_BABJI_000002098,kIlakaMgA mArina bassu ger bAks
TE_BABJI_000002099,suprIMkorTu kannA rAhul atItuDA  ravizaMkar prasAd
TE_BABJI_000002100,sarve guriMci aDigite lagaDapATi emannAro taెlusA
TE_BABJI_000002101,kamyUnisTulu ఎlA kUlipoyAru
TE_BABJI_000002102,brekiMg mAldIvullo atyavasara paristhiti
TE_BABJI_000002103,jAtIya pArTIlaku kAlaM caెlliMdi
TE_BABJI_000002104,nAlugeLLa tarvAta mahez prakAz rAj joDI
TE_BABJI_000002105,sanatnagar TikaెT rivars kAnuMdA
TE_BABJI_000002106,nereDu paMDlalo mAtrame A zakti uMdi
TE_BABJI_000002107,brekiMg railupai kuppakUlina phuTovar briDji
TE_BABJI_000002108,pArTIllo TIDIpI netallo jagan gUgul TraెMDs Asaktikara laెkkalu
TE_BABJI_000002109,sarikaొtta bauliMg miSan
TE_BABJI_000002110,zvAsakozAlaku pasaMdaina maMdu
TE_BABJI_000002111,daMDupALyaM kosaM annI mArcukunnA pUjAgAMdhI
TE_BABJI_000002112,praiveTu moju
TE_BABJI_000002113,Taigar rijarvlo parAThAlu kAlcina sIఎM migilina netalaMtA
TE_BABJI_000002114,inphrA ruNAlika kaSTaM
TE_BABJI_000002115,Asaktikara viSayAlu caెppina kalyAN dilIp
TE_BABJI_000002116,vRddhula gauravAnni kApADadAM
TE_BABJI_000002117,vaiphaini marcipoMDi laiTlu vesi vaMdaraెTlu vegavaMtamaina iMTarnaెTnu paొMdaMDi
TE_BABJI_000002118,naDavaDika nerpidAM
TE_BABJI_000002119,rAmAlaya nirmANAniki kaొttagA e caTTaM avasaraM ledu
TE_BABJI_000002120,grUp praznapatraMlo mudraNa tappulu nijame
TE_BABJI_000002121,pablik iSyUku phlipkArT
TE_BABJI_000002122,baెlTu tIsedaెvaru
TE_BABJI_000002123,ido vicitraM
TE_BABJI_000002124,A muddulo tappu kanipiMcaledu kAjal
TE_BABJI_000002125,paMtaM naెggiMcukunna jesI divAkarraెDDi
TE_BABJI_000002126,dvitIyArdhaM nistejaM
TE_BABJI_000002127,graMthAlaya saMdarzana yAtra
TE_BABJI_000002128,ఒmAn bhAgya vidhAta sultAn khAbUs
TE_BABJI_000002129,tinna pleTlu zubhraM cesina soniyA rAhul
TE_BABJI_000002130,virAT kohlI kAmaెMTsnu tappubaTTina hIro siddhArth
TE_BABJI_000002131,zRMgAraM kUDA o vyasanamenA ilAMTi lakSaNAlu uMTe
TE_BABJI_000002132,I naెla na pado taragati phalitAlu
TE_BABJI_000002133,dUta lakSaNAlu
TE_BABJI_000002134,mUDu girijana pAThazAlallo iMTar
TE_BABJI_000002135,polIsula vetanAlu paెrigAyi  DIjIpI
TE_BABJI_000002136,phrAns vijayaMpai kiraNbeDi TvITTroliMg
TE_BABJI_000002137,hatti baెLagal peluDu ghaTanalo Aruguru araెsT
TE_BABJI_000002138,maro vijayAnni khAtAlo vesukunna haidarAbAd sanraijars
TE_BABJI_000002139,anaitikatato batikite dezaM balahInapaDutuMdi vaెMkayya
TE_BABJI_000002140,vivAdAspada nirNayAniki avuTaina kohlI vimarzala vaెlluva
TE_BABJI_000002141,tallI caెlli paTla asabhyakaraMgA pravartiMce kaొDukunu taMDri
TE_BABJI_000002142,ఒke ovarlo Aru siksulu dubAy krikaెTar saMcalana rikArD
TE_BABJI_000002143,ciMtalagaTTulo AMdhrajyoti svacchajAtara
TE_BABJI_000002144,railvekoDUrulo bhArI ryAlI
TE_BABJI_000002145,jaDejA cesina paniki kopaMto kaొTTezA rohit zarma
TE_BABJI_000002146,nA maొdaTi ziSyuDu pavankalyANe satyAnaMd
TE_BABJI_000002147,keraLa sIఎMnu kalisina nAyini Arthika sAyaM aMdajeta
TE_BABJI_000002148,kesIAr pAlana kevalaM mATalake parimitaM jAnA
TE_BABJI_000002149,iMDigo Seru Daun
TE_BABJI_000002150,ఎssAr sTIl kaొnugolu Arsaెlar mittal pratipAdanaku sisiai AmodaM
TE_BABJI_000002158,prabhutvaMlo unna o pramukhuDu nAku phon cesi aivaiAr
TE_BABJI_000002159,A dIvilo aDugupaెDite
TE_BABJI_000002160,kaొlleTi ANimutyaM
TE_BABJI_000002161,upaఎnnikalaku kamal raెDhI
TE_BABJI_000002162,bIjepI adhyakSuDipai poTI cestA zivAjI
TE_BABJI_000002163,vaెlaMpalliki caెk paెTTeMduku rAdhA vargaM yatnAlu
TE_BABJI_000002164,minapa vaDiyAlu
TE_BABJI_000002165,paMDaMTi bAbuku janmaniccina raMbha
TE_BABJI_000002166,bhaktula kaొMgubaMgAraM
TE_BABJI_000002167,vistRtaMgA AyilpAm sAgu
TE_BABJI_000002168,karuNAnidhi puSkaraM kala neTiki naెraveriMdi
TE_BABJI_000002169,miDDe mIls pleTloki ika tRNadhAnyAlu
TE_BABJI_000002170,A maMtrulapai bIjepI ఎmmaెlye vyAkhyalato kalakalaM
TE_BABJI_000002171,Arthika dopiDI agravarNa AdhipatyAniki vyatirekaMgA
TE_BABJI_000002172,tattvaM kartavyaM raెMDU caెppe bhagavadgIta
TE_BABJI_000002173,haidarAbAdlo nerastula samagra sarve lakSa maMdi gurtiMpu
TE_BABJI_000002174,epIlone TAp ryAMklo nilicina pazcima godAvari
TE_BABJI_000002175,jAtaralo daొMga taెlivi
TE_BABJI_000002176,mI pillalaku adi maricArA A vaidyulu eM caెbutunnAru
TE_BABJI_000002177,kAMgraెs maLlI resulokaొcciMdA
TE_BABJI_000002178,nallamala aTavI prAMtaMlo kaొttarakaM pAmulu
TE_BABJI_000002179,kyAsTiMg kaucpai haikorTulo zrIraెDDi piTiSan
TE_BABJI_000002180,blAk cain TaెknAlajIki cirunAmA epI lokeS
TE_BABJI_000002181,bhaviSyatlo magALlaku muppenA
TE_BABJI_000002182,bhAratadezaMpai malAlA makkuva
TE_BABJI_000002183,gaNita vijJAna ghani
TE_BABJI_000002184,eIIki kAman silabas
TE_BABJI_000002185,DIఎspI alekhya sivilslo keka
TE_BABJI_000002186,keఎlku yUjIsI keTagiri hodA
TE_BABJI_000002187,mAnavatvaM lekuMDA pravartiMcAru caMdrabAbu phair
TE_BABJI_000002188,jUlailo jiఎsTi rAbaDi rU koTlu
TE_BABJI_000002189,opaెnar nAsir jaMSaెDpai niSedhAnni samarthiMcina pIsIbI
TE_BABJI_000002190,krikaెTku jAnsan baibai
TE_BABJI_000002191,sTIphaెn hAkiMgku nobaెl ఎMduku rAledu
TE_BABJI_000002192,nyUyArklo sIఎM caMdrabAbuku ghana svAgataM
TE_BABJI_000002193,jAtIya mIDiyA ఎgjiTpolspai lagaDapATi kAmaెMTs
TE_BABJI_000002194,maెTro prayANikulaku zubhavArta
TE_BABJI_000002195,lokpAl erpATupai modIni niladIsina soniyA
TE_BABJI_000002196,vinodku kesIAr phon alakavIDina vivek sodarulu
TE_BABJI_000002197,harikRSNa gAru ఒka vyakti kAdu mahAzakti bie rAju
TE_BABJI_000002198,A mRtadehaM subbayyade telcina hoM maMtri DIjIpI
TE_BABJI_000002199,posTal pinkoD vaెnuka unna marmameMTo taెlusA
TE_BABJI_000002200,A maMdirAniki  gaMTallo rU  koTla AdAyaM
TE_BABJI_000002201,nAgabAbu sIriyas vArniMg
TE_BABJI_000002202,polavaraMlo sIఎM caMdrabAbu paryaTana
TE_BABJI_000002203,iMgliS arthaM kAvaDaM ledani vidyArthi Atmahatya
TE_BABJI_000002204,vacce eDAdi yuఎs mArkaెTloki kaొpAgjon auSadhaM
TE_BABJI_000002205,prIrilIj phaMkSanlo sarpraijlu ivvabotunna sainikuDu sUrya
TE_BABJI_000002206,bolT kala sAkAramavutunna veLa
TE_BABJI_000002207,rajataMఎMto AnaMdaM
TE_BABJI_000002208,samarAniki siddhaM
TE_BABJI_000002209,pepar bAyki sTrAMg pillar AyanenaTa
TE_BABJI_000002210,grAmAniko polIs ఎkkaDa
TE_BABJI_000002211,raijiMg kazmIr saMpAdakuDi dAruNa hatya
TE_BABJI_000002212,adaragaొTTe AlrauMDarlu
TE_BABJI_000002213,ఎnaiTIArDIlo udyogAlu
TE_BABJI_000002214,A ఎmmaెlyenu arjaెMTugA rammanna sIఎM
TE_BABJI_000002215,maMdi vidyArthula muMdu haెcఎM dAruNa hatya
TE_BABJI_000002216,pradhAni modIpai IsIki kAMgraెs phiryAdu
TE_BABJI_000002217,paTTedaెvaru viDicedaెvaru
TE_BABJI_000002218,nijAyitIgA pannulu caెlliste satkArAlu
TE_BABJI_000002219,prIkvArTarslo siMdhu praNay
TE_BABJI_000002220,kArmikurAli yogakSemAlu aDigi taెlusukunna kamiSanar
TE_BABJI_000002221,gummaDikAya cAklaెT cips
TE_BABJI_000002222,jagan pavanlanu kesIAr kalipite caMdrabAbu ceyaboyedi idenA
TE_BABJI_000002223,big bAs haujlo big sar praij
TE_BABJI_000002224,navAj SarIph kiDnI phaెyil aMdani vaidyaM AMdoLana
TE_BABJI_000002225,pedarikaM vaెkkiriMcinA patakAlu sAdhiMciMdi
TE_BABJI_000002226,ilAMTi skripT iMta varakU vinaledu nidhi agarvAl
TE_BABJI_000002227,tivArI cuTTU vivAdAle
